area,year,adm,total,avg,mid,mid1,mid3,sd,cv
基隆市暖暖區,2010,9912,7082390,715,541,328,908,661.01,92.51
基隆市暖暖區,2011,9967,7489021,751,569,347,940,700.95,93.29
基隆市暖暖區,2012,10438,8156233,781,587,360,983,737.06,94.33
基隆市暖暖區,2013,10744,8093175,753,565,342,951,698.16,92.68
基隆市暖暖區,2014,10641,8410279,790,591,367,995,724.68,91.69
基隆市暖暖區,2015,10785,8665007,803,604,370,1009,743.9,92.59
基隆市暖暖區,2016,11047,8743211,791,598,370,997,719.22,90.87
基隆市仁愛區,2002,12315,7988182,649,493,300,805,611.24,94.23
基隆市仁愛區,2003,12013,7759129,646,486,291,787,1472.59,227.99
基隆市仁愛區,2004,12121,8204946,677,501,301,821,982.85,145.19
基隆市仁愛區,2005,12089,8436291,698,513,312,852,820.37,117.56
基隆市仁愛區,2006,12080,8563475,709,519,320,872,956.38,134.91
基隆市仁愛區,2007,9413,6790732,721,517,311,874,1159.45,160.72
基隆市仁愛區,2008,12304,9474496,770,541,332,919,2127.89,276.34
基隆市仁愛區,2009,11996,8384348,699,517,314,865,887.33,126.96
基隆市仁愛區,2010,11978,8573565,716,529,307,889,917.51,128.18
基隆市仁愛區,2011,11901,8906888,748,543,325,930,1019.57,136.23
基隆市仁愛區,2012,12284,9310288,758,557,331,947,869.55,114.73
基隆市仁愛區,2013,12025,9124939,759,556,335,948,851.66,112.23
基隆市仁愛區,2014,11823,9296072,786,571,346,985,949.68,120.78
基隆市仁愛區,2015,11731,9346953,797,583,352,1000,1061.53,133.23
基隆市仁愛區,2016,11684,9277070,794,574,352,989,1048.83,132.09
基隆市安樂區,2002,21829,15221527,697,551,341,888,601.49,86.26
基隆市安樂區,2003,21827,15285787,700,551,342,885,600.74,85.78
基隆市安樂區,2004,22705,16288826,717,558,352,902,598.13,83.37
基隆市安樂區,2005,22717,16978809,747,576,356,949,650.7,87.06
基隆市安樂區,2006,22691,17233627,759,576,356,964,711.49,93.68
基隆市安樂區,2007,11745,9009541,767,601,351,993,689.62,89.9
基隆市安樂區,2008,23240,18423247,793,595,367,993,1002.7,126.49
基隆市安樂區,2009,22637,16962273,749,572,353,953,736.55,98.3
基隆市安樂區,2010,22824,17463988,765,576,348,974,767.86,100.35
基隆市安樂區,2011,22818,18207662,798,596,359,1004,880.93,110.4
基隆市安樂區,2012,24074,19383658,805,602,362,1028,799.97,99.35
基隆市安樂區,2013,23593,18903703,801,598,361,1025,825.78,103.06
基隆市安樂區,2014,23697,19568342,826,614,373,1045,1092.6,132.31
基隆市安樂區,2015,23601,19756693,837,624,383,1062,938.69,112.13
基隆市安樂區,2016,24228,20370937,841,619,382,1066,1029.51,122.44
基隆市其他,2002,101,59297,587,486,254,707,555.31,94.58
基隆市其他,2003,123,69029,561,461,278,747,410.3,73.11
基隆市其他,2004,110,70828,644,481,294,739,579.14,89.94
基隆市其他,2005,98,57538,587,526,308,704,413.1,70.36
基隆市其他,2006,69,40770,591,463,319,827,423.12,71.61
基隆市其他,2007,1213,898631,741,484,300,808,1242.63,167.73
基隆市其他,2008,23,13830,601,419,244,714,578.47,96.2
基隆市其他,2009,5,2590,518,393,380,557,462.06,89.21
基隆市其他,2010,26,21048,810,654,340,1180,628.23,77.6
基隆市其他,2011,38,40404,1063,755,365,1373,911.42,85.72
基隆市其他,2012,36,37958,1054,795,382,1570,867.57,82.28
基隆市其他,2013,16,14386,899,602,295,1092,864.48,96.15
基隆市其他,2014,20,14743,737,695,448,900,453.96,61.58
基隆市其他,2015,12,16534,1378,766,514,2097,1161.69,84.31
基隆市其他,2016,10,12905,1291,628,411,1208,1776.79,137.68
台南市中區,2002,10019,10638081,1062,567,326,1027,6043.04,569.14
台南市中區,2003,1714,1353067,789,481,273,822,3681.54,466.36
台南市中區,2004,1105,988063,894,516,294,895,4469.33,499.83
台南市中區,2005,688,573830,834,539,308,920,1618.99,194.11
台南市東區,2002,40027,35524263,888,611,349,1078,1799.58,202.77
台南市東區,2003,40532,36766637,907,610,349,1083,3653.7,402.79
台南市東區,2004,42642,38840169,911,626,358,1115,1580.87,173.56
台南市東區,2005,43526,41408679,951,642,364,1159,1671.42,175.69
台南市東區,2006,44662,42357915,948,641,363,1162,1380.14,145.52
台南市東區,2007,45118,44432796,985,647,363,1183,1885.99,191.51
台南市東區,2008,47302,47305031,1000,657,367,1209,1699.26,169.92
台南市東區,2009,46510,42451581,913,614,343,1120,1314.21,143.98
台南市東區,2010,47816,45250768,946,620,342,1145,1391.42,147.03
台南市東區,2011,48819,49047032,1005,648,359,1201,1722.95,171.49
台南市東區,2012,51424,53749048,1045,695,383,1268,1999.99,191.35
台南市東區,2013,51841,53483168,1032,672,372,1237,2557.26,247.87
台南市東區,2014,52356,58339803,1114,689,380,1281,4400.11,394.88
台南市東區,2015,52327,56461062,1079,699,386,1293,2237.51,207.37
台南市東區,2016,52504,57118631,1088,697,389,1289,3258.11,299.49
台南市西區,2002,9434,7185532,762,514,299,898,1097.12,144.04
台南市西區,2003,1976,1327805,672,467,286,799,840.31,125.05
台南市西區,2004,1273,948374,745,504,316,872,985.96,132.35
台南市西區,2005,915,674475,737,526,327,842,813.77,110.4
台南市南區,2002,24675,17879006,725,479,294,783,5147.73,710.44
台南市南區,2003,24894,17069009,686,473,294,768,1980.2,288.8
台南市南區,2004,25710,17421054,678,480,296,788,1171.25,172.85
台南市南區,2005,25805,18198644,705,489,305,809,1223.65,173.51
台南市南區,2006,26170,18006011,688,488,303,799,935.38,135.95
台南市南區,2007,23979,17164418,716,498,306,828,957.46,133.76
台南市南區,2008,27490,19901593,724,502,308,833,987.21,136.36
台南市南區,2009,26700,17518887,656,467,289,771,800.07,121.94
台南市南區,2010,27437,18507902,675,475,293,784,931.75,138.13
台南市南區,2011,27873,19976645,717,500,306,829,1005.44,140.29
台南市南區,2012,29572,21857237,739,527,324,865,1219.31,164.97
台南市南區,2013,29870,21223111,711,514,315,842,827.7,116.49
台南市南區,2014,30416,23011488,757,534,328,876,1316.67,174.03
台南市南區,2015,30500,23088514,757,548,336,896,947.74,125.2
台南市南區,2016,30834,23585002,765,554,340,906,947.16,123.83
台南市北區,2002,24900,18518430,744,530,315,891,865.94,116.44
台南市北區,2003,25378,19090846,752,524,311,895,1136.58,151.09
台南市北區,2004,27095,21065893,777,538,320,936,908.57,116.86
台南市北區,2005,28037,22821343,814,551,328,968,1022.12,125.57
台南市北區,2006,28707,23567843,821,557,333,978,1139.34,138.78
台南市北區,2007,27290,24041447,881,574,337,1025,1896.52,215.28
台南市北區,2008,31096,27416686,882,580,340,1035,1347.13,152.79
台南市北區,2009,30617,24468460,799,539,317,958,1016.38,127.18
台南市北區,2010,31671,26272932,830,550,318,985,1144.39,137.95
台南市北區,2011,32266,28522997,884,579,334,1049,1207.39,136.58
台南市北區,2012,34045,31264901,918,616,355,1094,1211.02,131.87
台南市北區,2013,34182,30924788,905,606,345,1086,1406.62,155.48
台南市北區,2014,34847,33732203,968,622,355,1126,1843.41,190.43
台南市北區,2015,35091,33900526,966,640,364,1156,1412.78,146.24
台南市北區,2016,35425,34427830,972,644,367,1163,1546.44,159.12
台南市安南區,2002,25086,14735992,587,461,289,721,719.86,122.55
台南市安南區,2003,26250,15558696,593,455,288,716,1150.01,194.03
台南市安南區,2004,28403,17273660,608,468,295,731,1134.36,186.52
台南市安南區,2005,29520,18281283,619,469,299,744,869.85,140.46
台南市安南區,2006,31156,19298496,619,468,300,744,871.34,140.67
台南市安南區,2007,38905,27414323,705,493,310,812,1022.12,145.05
台南市安南區,2008,34523,22181736,643,481,302,778,681.92,106.13
台南市安南區,2009,33833,20083992,594,452,286,732,580.45,97.78
台南市安南區,2010,35039,21695521,619,472,298,764,563.55,91.01
台南市安南區,2011,36813,24269379,659,499,314,807,617.11,93.61
台南市安南區,2012,39771,27910141,702,532,334,862,638.21,90.94
台南市安南區,2013,40930,28448659,695,525,326,859,632.66,91.02
台南市安南區,2014,42289,31356765,741,549,342,905,889.39,119.95
台南市安南區,2015,43201,32513040,753,564,354,925,737.21,97.95
台南市安南區,2016,44362,33593052,757,569,353,932,719.42,95.01
台南市安平區,2002,9780,7159233,732,539,324,906,774.23,105.76
台南市安平區,2003,10255,7931042,773,531,320,912,2329.69,301.23
台南市安平區,2004,11058,8512561,770,549,330,942,845.25,109.8
台南市安平區,2005,11400,9124903,800,560,334,968,861.69,107.65
台南市安平區,2006,12112,9751230,805,562,330,973,975.36,121.15
台南市安平區,2007,15173,13885955,915,587,347,1056,1947.86,212.84
台南市安平區,2008,13358,11575778,867,583,348,1030,1289.02,148.75
台南市安平區,2009,13414,10546040,786,550,321,960,963.54,122.56
台南市安平區,2010,14023,11491137,819,563,324,995,1110.07,135.47
台南市安平區,2011,14525,12747792,878,594,344,1047,1159.57,132.12
台南市安平區,2012,15489,14225691,918,635,362,1107,1375.52,149.77
台南市安平區,2013,15780,14102711,894,618,351,1087,1096.45,122.69
台南市安平區,2014,16212,15740407,971,630,359,1117,1934.76,199.27
台南市安平區,2015,16484,15644614,949,643,370,1139,1253.24,132.05
台南市安平區,2016,16852,16007392,950,646,372,1147,1260.2,132.67
台南市其他,2002,296,201828,682,526,262,874,622.78,91.34
台南市其他,2003,15863,14418187,909,541,307,987,2440.11,268.46
台南市其他,2004,17469,16130133,923,547,309,1001,2646.92,286.66
台南市其他,2005,18203,17304407,951,560,322,1038,2410.3,253.55
台南市其他,2006,832,599328,720,531,313,883,744.94,103.41
台南市其他,2007,462,357865,775,550,329,964,825.41,106.56
台南市其他,2008,352,240233,682,544,326,802,553.77,81.14
台南市其他,2009,176,106861,607,480,298,734,556.33,91.63
台南市其他,2010,81,62360,770,589,333,948,710.93,92.34
台南市其他,2011,87,86779,997,737,414,1114,1122.58,112.54
台南市其他,2012,77,70482,915,765,390,1297,683.3,74.65
台南市其他,2013,58,50256,866,619,393,1129,651.06,75.14
台南市其他,2014,57,68705,1205,810,470,1726,1108.93,92
台南市其他,2015,29,33902,1169,877,373,1684,1135.35,97.12
台南市其他,2016,23,26919,1170,894,451,1813,815.62,69.69
高雄市鹽埕區,2002,6951,5606942,807,530,294,906,1840.52,228.17
高雄市鹽埕區,2003,6820,5376556,788,503,282,873,1807.42,229.27
高雄市鹽埕區,2004,6769,5485973,810,523,299,888,1570.55,193.79
高雄市鹽埕區,2005,6709,5764192,859,535,301,939,1806.82,210.3
高雄市鹽埕區,2006,6586,5693307,864,532,300,948,1986.65,229.82
高雄市鹽埕區,2007,4152,3592352,865,532,283,963,2073.94,239.7
高雄市鹽埕區,2008,6529,6524727,999,563,319,1004,4159.15,416.19
高雄市鹽埕區,2009,6369,5188681,815,526,293,919,1439.11,176.65
高雄市鹽埕區,2010,6418,5543587,864,519,292,919,2277.44,263.67
高雄市鹽埕區,2011,6363,5885117,925,537,305,964,3249.15,351.3
高雄市鹽埕區,2012,6491,6399626,986,566,320,977,6047.97,613.43
高雄市鹽埕區,2013,6392,6082274,952,549,306,967,6114.77,642.62
高雄市鹽埕區,2014,6324,6858184,1084,558,322,982,10282.97,948.2
高雄市鹽埕區,2015,6268,5939840,948,563,319,986,5898.31,622.42
高雄市鹽埕區,2016,6234,5423938,870,566,320,993,1677.09,192.76
高雄市鼓山區,2002,23628,17578508,744,546,321,918,893.84,120.14
高雄市鼓山區,2003,23912,17855020,747,537,314,907,1217.64,163.07
高雄市鼓山區,2004,25323,19870297,785,553,323,951,2009.47,256.09
高雄市鼓山區,2005,26506,22132703,835,572,332,997,2170.74,259.97
高雄市鼓山區,2006,27979,23435666,838,577,335,1015,1100.05,131.33
高雄市鼓山區,2007,29629,26029144,879,586,341,1049,1288.71,146.69
高雄市鼓山區,2008,30832,27963806,907,607,352,1079,1322.92,145.86
高雄市鼓山區,2009,30978,26384842,852,581,336,1035,1177.54,138.25
高雄市鼓山區,2010,32058,28827468,899,596,339,1072,1604.7,178.45
高雄市鼓山區,2011,33106,31644694,956,619,350,1126,1652.93,172.93
高雄市鼓山區,2012,35794,35096890,981,662,371,1182,1445.34,147.4
高雄市鼓山區,2013,36309,35570074,980,658,368,1172,1612.24,164.57
高雄市鼓山區,2014,36761,38495885,1047,676,379,1216,2105.79,201.09
高雄市鼓山區,2015,37213,38291960,1029,681,381,1222,1613.07,156.76
高雄市鼓山區,2016,38154,39264183,1029,680,379,1236,1726.83,167.8
高雄市左營區,2002,36709,29024205,791,595,354,978,989.84,125.19
高雄市左營區,2003,37454,29637470,791,595,351,985,881.02,111.34
高雄市左營區,2004,41156,32441347,788,580,326,996,824.78,104.63
高雄市左營區,2005,39736,34542383,869,630,367,1075,1057.74,121.68
高雄市左營區,2006,40696,35387929,870,631,367,1087,1020.35,117.34
高雄市左營區,2007,41754,37602158,901,640,371,1117,1071.4,118.97
高雄市左營區,2008,42891,38935528,908,645,372,1128,1288.11,141.9
高雄市左營區,2009,42633,36208783,849,611,353,1063,983.2,115.76
高雄市左營區,2010,44492,38480841,865,618,347,1085,1022.04,118.17
高雄市左營區,2011,45754,41894170,916,642,360,1135,1219.87,133.23
高雄市左營區,2012,50043,48676013,973,708,397,1213,1260.74,129.61
高雄市左營區,2013,50378,48154933,956,702,394,1197,1047.44,109.58
高雄市左營區,2014,51027,50687895,993,715,400,1228,1484.41,149.43
高雄市左營區,2015,51945,51684332,995,718,404,1238,1118.98,112.46
高雄市左營區,2016,52936,52370772,989,709,400,1238,1080.04,109.17
高雄市楠梓區,2002,32720,23420995,716,578,347,940,565.71,79.03
高雄市楠梓區,2003,33335,23977646,719,570,340,942,600.6,83.5
高雄市楠梓區,2004,34772,25944745,746,581,350,967,632.5,84.77
高雄市楠梓區,2005,35387,27582247,779,593,355,1006,679.18,87.14
高雄市楠梓區,2006,37121,28715076,774,584,347,995,737.81,95.38
高雄市楠梓區,2007,38196,30363271,795,596,355,1017,740.98,93.21
高雄市楠梓區,2008,39447,31302281,794,596,355,1024,719.62,90.69
高雄市楠梓區,2009,38619,28308591,733,558,335,956,679.92,92.76
高雄市楠梓區,2010,39861,30268307,759,572,339,981,1060.36,139.64
高雄市楠梓區,2011,40876,32746907,801,596,353,1027,1193.02,148.92
高雄市楠梓區,2012,45094,37644089,835,642,381,1083,807.89,96.78
高雄市楠梓區,2013,45952,37548960,817,637,376,1065,702.09,85.92
高雄市楠梓區,2014,47276,39808796,842,649,382,1077,1123.76,133.46
高雄市楠梓區,2015,48563,40961197,843,653,391,1083,762.12,90.36
高雄市楠梓區,2016,50185,42501965,847,651,390,1082,1558.07,183.97
高雄市三民區,2002,79944,63261869,791,579,335,992,875.45,110.63
高雄市三民區,2003,80353,63871022,795,571,330,982,1018.82,128.17
高雄市三民區,2004,82066,67540595,823,586,341,1020,887.39,107.82
高雄市三民區,2005,82770,71169078,860,599,347,1052,1070.39,124.49
高雄市三民區,2006,83644,71385682,853,594,347,1050,1035.83,121.37
高雄市三民區,2007,85443,74839381,876,599,349,1071,1075.47,122.79
高雄市三民區,2008,86567,76597564,885,606,351,1082,1152.99,130.31
高雄市三民區,2009,84651,68553471,810,570,331,1002,914.54,112.93
高雄市三民區,2010,86221,71349411,828,577,330,1019,985.96,119.15
高雄市三民區,2011,87480,76446446,874,599,343,1070,1160.06,132.75
高雄市三民區,2012,92013,82440993,896,631,363,1108,1140.22,127.26
高雄市三民區,2013,91988,80472297,875,616,355,1084,1317.78,150.64
高雄市三民區,2014,92788,84556879,911,632,362,1111,2277.01,249.87
高雄市三民區,2015,93577,84595288,904,637,369,1112,1127.57,124.73
高雄市三民區,2016,94327,85108942,902,636,370,1114,1657.68,183.72
高雄市新興區,2002,15321,14560601,950,593,319,1110,2191.03,230.55
高雄市新興區,2003,15073,14665364,973,580,309,1092,2440.97,250.88
高雄市新興區,2004,15248,15315918,1004,590,321,1118,2194.78,218.5
高雄市新興區,2005,15388,16107896,1047,616,331,1166,2085.52,199.23
高雄市新興區,2006,15445,15923841,1031,602,328,1156,2197.08,213.1
高雄市新興區,2007,9594,9683450,1009,585,302,1118,2013.58,199.5
高雄市新興區,2008,15269,16694860,1093,627,340,1210,2234.63,204.38
高雄市新興區,2009,14773,13975103,946,575,309,1098,1629.19,172.22
高雄市新興區,2010,14957,15321693,1024,573,301,1109,2983.53,291.25
高雄市新興區,2011,15070,15837470,1051,603,322,1161,2276.16,216.59
高雄市新興區,2012,15531,16463271,1060,627,334,1178,2478.96,233.86
高雄市新興區,2013,15391,16152795,1049,612,325,1148,2794.83,266.3
高雄市新興區,2014,15262,18023212,1181,635,336,1198,4975.13,421.29
高雄市新興區,2015,15288,16480353,1078,638,339,1203,2701.36,250.59
高雄市新興區,2016,15250,16063627,1053,637,337,1193,2113.96,200.69
高雄市前金區,2002,8350,7870501,943,588,324,1064,2096.2,222.39
高雄市前金區,2003,8258,7434587,900,573,320,1051,1616.19,179.52
高雄市前金區,2004,8198,7637164,932,588,328,1065,1601.46,171.91
高雄市前金區,2005,8072,7932458,983,599,335,1125,1915.79,194.95
高雄市前金區,2006,8010,7883598,984,601,333,1131,1982.14,201.39
高雄市前金區,2007,4921,4648543,945,586,317,1098,1319.69,139.7
高雄市前金區,2008,8170,8549200,1046,632,352,1192,1829.72,174.86
高雄市前金區,2009,7990,7538839,944,577,315,1093,1472.95,156.11
高雄市前金區,2010,7993,7919920,991,580,315,1127,1822.48,183.93
高雄市前金區,2011,8016,8408652,1049,604,333,1171,2000.21,190.68
高雄市前金區,2012,8283,8581409,1036,634,343,1192,1629.6,157.29
高雄市前金區,2013,8202,8489524,1035,623,330,1197,1898.57,183.43
高雄市前金區,2014,8156,9210543,1129,639,343,1226,2691.13,238.3
高雄市前金區,2015,8250,9063412,1099,645,346,1229,2477.01,225.47
高雄市前金區,2016,8270,9217362,1115,638,341,1206,4312.71,386.95
